"","Borough","Lon","Lat","Globvalue","time"
"12048",NA,-74.0533,40.5222,0.02,2016-07-25 12:00:00
"12049",NA,-74.0106,40.5028,0.01,2016-07-25 12:00:00
"12050",NA,-73.968,40.4833,0.01,2016-07-25 12:00:00
"12051",NA,-73.9253,40.4637,0.02,2016-07-25 12:00:00
"12057",NA,-73.8996,40.4962,0.01,2016-07-25 12:00:00
"12058",NA,-73.857,40.4766,0.01,2016-07-25 12:00:00
"12066",NA,-73.7887,40.4894,0.01,2016-07-25 12:00:00
"12116",NA,-74.2861,40.8925,0.01,2016-07-25 12:00:00
"12117",NA,-74.2429,40.8731,0.03,2016-07-25 12:00:00
"12118",NA,-74.1998,40.8537,0.02,2016-07-25 12:00:00
"12140",NA,-74.2604,40.9252,0.06,2016-07-25 12:00:00
"12141",NA,-74.2172,40.9058,0.02,2016-07-25 12:00:00
"12142",NA,-74.1741,40.8863,0.04,2016-07-25 12:00:00
"12143",NA,-74.131,40.8668,0.01,2016-07-25 12:00:00
"12167",NA,-74.1915,40.9384,0.03,2016-07-25 12:00:00
"12168",NA,-74.1483,40.9189,0.02,2016-07-25 12:00:00
"12169",NA,-74.1052,40.8994,0.01,2016-07-25 12:00:00
"12193",NA,-74.0794,40.932,0.01,2016-07-25 12:00:00
"27413",NA,-74.2861,40.8925,0.03,2016-07-25 20:00:00
"27414",NA,-74.2429,40.8731,0.07,2016-07-25 20:00:00
"27415",NA,-74.1998,40.8537,0.11,2016-07-25 20:00:00
"27416",NA,-74.1567,40.8342,0.1,2016-07-25 20:00:00
"27417",NA,-74.1136,40.8148,0.02,2016-07-25 20:00:00
"27485",NA,-74.2604,40.9252,0.11,2016-07-25 20:00:00
"27486",NA,-74.2172,40.9058,0.29,2016-07-25 20:00:00
"27487",NA,-74.1741,40.8863,0.38,2016-07-25 20:00:00
"27488",NA,-74.131,40.8668,0.16,2016-07-25 20:00:00
"274891",NA,-74.0879,40.8473,0.05,2016-07-25 20:00:00
"27558",NA,-74.1915,40.9384,0.26,2016-07-25 20:00:00
"27559",NA,-74.1483,40.9189,0.33,2016-07-25 20:00:00
"27560",NA,-74.1052,40.8994,0.12,2016-07-25 20:00:00
"27561",NA,-74.0621,40.8799,0.01,2016-07-25 20:00:00
"27629",NA,-74.0794,40.932,0.09,2016-07-25 20:00:00
"27630",NA,-74.0362,40.9125,0.03,2016-07-25 20:00:00
"27631",NA,-73.9932,40.8929,0.01,2016-07-25 20:00:00
"27632",NA,-73.9501,40.8734,0.06,2016-07-25 20:00:00
"27633","Bronx",-73.9071,40.8538,0.07,2016-07-25 20:00:00
"27634","Bronx",-73.8642,40.8341,0.06,2016-07-25 20:00:00
"27635","Bronx",-73.8212,40.8145,0.04,2016-07-25 20:00:00
"27703",NA,-73.9673,40.9255,0.01,2016-07-25 20:00:00
"27704",NA,-73.9242,40.9059,0.05,2016-07-25 20:00:00
"27705","Bronx",-73.8812,40.8863,0.16,2016-07-25 20:00:00
"27706","Bronx",-73.8382,40.8666,0.24,2016-07-25 20:00:00
"27707","Bronx",-73.7953,40.847,0.24,2016-07-25 20:00:00
"27708",NA,-73.7523,40.8273,0.11,2016-07-25 20:00:00
"27777",NA,-73.8982,40.9384,0.05,2016-07-25 20:00:00
"27778",NA,-73.8552,40.9188,0.06,2016-07-25 20:00:00
"27779",NA,-73.8122,40.8991,0.2,2016-07-25 20:00:00
"27780",NA,-73.7692,40.8794,0.3,2016-07-25 20:00:00
"27856",NA,-73.7862,40.9316,0.19,2016-07-25 20:00:00
"35090",NA,-74.2755,40.5349,0.15,2016-07-25 21:00:00
"35091","Staten Island",-74.2327,40.5155,0.04,2016-07-25 21:00:00
"35156",NA,-74.2929,40.5868,0.34,2016-07-25 21:00:00
"35157",NA,-74.25,40.5674,0.25,2016-07-25 21:00:00
"35158","Staten Island",-74.2072,40.548,0.16,2016-07-25 21:00:00
"35159","Staten Island",-74.1644,40.5286,0.06,2016-07-25 21:00:00
"35223",NA,-74.2674,40.6193,0.12,2016-07-25 21:00:00
"35224",NA,-74.2245,40.6,0.29,2016-07-25 21:00:00
"35225","Staten Island",-74.1817,40.5806,0.21,2016-07-25 21:00:00
"35226","Staten Island",-74.1388,40.5611,0.15,2016-07-25 21:00:00
"35227","Staten Island",-74.0961,40.5417,0.08,2016-07-25 21:00:00
"35289",NA,-74.2419,40.6519,0.06,2016-07-25 21:00:00
"35290","Staten Island",-74.199,40.6325,0.29,2016-07-25 21:00:00
"35291","Staten Island",-74.1561,40.6131,0.32,2016-07-25 21:00:00
"35292","Staten Island",-74.1133,40.5937,0.1,2016-07-25 21:00:00
"35293","Staten Island",-74.0705,40.5742,0.2,2016-07-25 21:00:00
"35294","Queens",-74.0277,40.5547,0.12,2016-07-25 21:00:00
"35295",NA,-73.985,40.5352,0.03,2016-07-25 21:00:00
"35359",NA,-74.1734,40.6651,0.08,2016-07-25 21:00:00
"35360",NA,-74.1305,40.6456,0.14,2016-07-25 21:00:00
"35361","Staten Island",-74.0876,40.6262,0.06,2016-07-25 21:00:00
"35362","Staten Island",-74.0448,40.6067,0.02,2016-07-25 21:00:00
"35363","Brooklyn",-74.002,40.5872,0.01,2016-07-25 21:00:00
"35432",NA,-74.1048,40.6782,0.03,2016-07-25 21:00:00
"35433","Brooklyn",-74.0191,40.6392,0.03,2016-07-25 21:00:00
"35434","Brooklyn",-73.9763,40.6197,0.02,2016-07-25 21:00:00
"35435","Brooklyn",-73.8908,40.5806,0.04,2016-07-25 21:00:00
"35436",NA,-73.8481,40.561,0.04,2016-07-25 21:00:00
"35437",NA,-73.8055,40.5414,0.04,2016-07-25 21:00:00
"35438",NA,-73.7629,40.5218,0.03,2016-07-25 21:00:00
"35510",NA,-74.0362,40.6912,0.06,2016-07-25 21:00:00
"35511","Brooklyn",-73.9934,40.6717,0.06,2016-07-25 21:00:00
"35512","Brooklyn",-73.9506,40.6521,0.07,2016-07-25 21:00:00
"35513","Brooklyn",-73.9078,40.6326,0.07,2016-07-25 21:00:00
"35514","Brooklyn",-73.865,40.613,0.05,2016-07-25 21:00:00
"35515","Queens",-73.8223,40.5934,0.04,2016-07-25 21:00:00
"35516",NA,-73.7797,40.5738,0.04,2016-07-25 21:00:00
"35592",NA,-74.2686,40.8405,0.02,2016-07-25 21:00:00
"35593",NA,-74.0964,40.7627,0.02,2016-07-25 21:00:00
"35594",NA,-74.0534,40.7432,0.07,2016-07-25 21:00:00
"35595","Manhattan",-74.0105,40.7237,0.08,2016-07-25 21:00:00
"35596","Brooklyn",-73.9676,40.7042,0.09,2016-07-25 21:00:00
"35597","Brooklyn",-73.9248,40.6846,0.19,2016-07-25 21:00:00
"35598","Brooklyn",-73.882,40.665,0.31,2016-07-25 21:00:00
"35599","Queens",-73.8392,40.6454,0.1,2016-07-25 21:00:00
"35600","Queens",-73.7965,40.6258,0.07,2016-07-25 21:00:00
"35601","Queens",-73.7538,40.6062,0.04,2016-07-25 21:00:00
"35674",NA,-74.2861,40.8925,0.1,2016-07-25 21:00:00
"35675",NA,-74.2429,40.8731,0.02,2016-07-25 21:00:00
"35676",NA,-74.1998,40.8537,0.01,2016-07-25 21:00:00
"35677",NA,-74.1567,40.8342,0.01,2016-07-25 21:00:00
"35678",NA,-74.1136,40.8148,0.14,2016-07-25 21:00:00
"35679",NA,-74.0706,40.7953,0.16,2016-07-25 21:00:00
"35680",NA,-74.0277,40.7758,0.22,2016-07-25 21:00:00
"35681","Manhattan",-73.9847,40.7562,0.19,2016-07-25 21:00:00
"35682","Queens",-73.9418,40.7367,0.23,2016-07-25 21:00:00
"35683","Queens",-73.8989,40.7171,0.43,2016-07-25 21:00:00
"35684","Queens",-73.8561,40.6975,0.53,2016-07-25 21:00:00
"35685","Queens",-73.8133,40.6779,0.63,2016-07-25 21:00:00
"35686","Queens",-73.7706,40.6582,0.37,2016-07-25 21:00:00
"35758",NA,-74.2604,40.9252,0.08,2016-07-25 21:00:00
"35759",NA,-74.2172,40.9058,0.01,2016-07-25 21:00:00
"35760",NA,-74.131,40.8668,0.09,2016-07-25 21:00:00
"35761",NA,-74.0879,40.8473,0.17,2016-07-25 21:00:00
"35762",NA,-74.0448,40.8278,0.26,2016-07-25 21:00:00
"35763",NA,-74.0018,40.8083,0.33,2016-07-25 21:00:00
"35764","Manhattan",-73.9589,40.7887,0.32,2016-07-25 21:00:00
"35765","Queens",-73.916,40.7692,0.27,2016-07-25 21:00:00
"35766","Queens",-73.8731,40.7496,0.39,2016-07-25 21:00:00
"35767","Queens",-73.8302,40.7299,0.42,2016-07-25 21:00:00
"35768","Queens",-73.7874,40.7103,0.72,2016-07-25 21:00:00
"35842",NA,-74.1915,40.9384,0.02,2016-07-25 21:00:00
"35843",NA,-74.1052,40.8994,0.07,2016-07-25 21:00:00
"35844",NA,-74.0621,40.8799,0.16,2016-07-25 21:00:00
"35845",NA,-74.019,40.8604,0.2,2016-07-25 21:00:00
"35846",NA,-73.976,40.8408,0.2,2016-07-25 21:00:00
"35847","Manhattan",-73.933,40.8213,0.25,2016-07-25 21:00:00
"35848","Bronx",-73.8901,40.8017,0.37,2016-07-25 21:00:00
"35849","Queens",-73.8472,40.782,0.28,2016-07-25 21:00:00
"35850","Queens",-73.8043,40.7624,0.23,2016-07-25 21:00:00
"35851","Queens",-73.7615,40.7427,0.26,2016-07-25 21:00:00
"35926",NA,-74.0794,40.932,0.02,2016-07-25 21:00:00
"35927",NA,-74.0362,40.9125,0.07,2016-07-25 21:00:00
"35928",NA,-73.9932,40.8929,0.11,2016-07-25 21:00:00
"35929",NA,-73.9501,40.8734,0.15,2016-07-25 21:00:00
"35930","Bronx",-73.9071,40.8538,0.16,2016-07-25 21:00:00
"35931","Bronx",-73.8642,40.8341,0.18,2016-07-25 21:00:00
"35932","Bronx",-73.8212,40.8145,0.19,2016-07-25 21:00:00
"35933","Queens",-73.7783,40.7948,0.19,2016-07-25 21:00:00
"36010",NA,-74.0104,40.9451,0.02,2016-07-25 21:00:00
"36011",NA,-73.9673,40.9255,0.02,2016-07-25 21:00:00
"36012",NA,-73.9242,40.9059,0.09,2016-07-25 21:00:00
"36013","Bronx",-73.8812,40.8863,0.11,2016-07-25 21:00:00
"36014","Bronx",-73.8382,40.8666,0.12,2016-07-25 21:00:00
"36015","Bronx",-73.7953,40.847,0.22,2016-07-25 21:00:00
"36016",NA,-73.7523,40.8273,0.36,2016-07-25 21:00:00
"36101",NA,-73.8982,40.9384,0.05,2016-07-25 21:00:00
"36102",NA,-73.8552,40.9188,0.05,2016-07-25 21:00:00
"36103",NA,-73.8122,40.8991,0.07,2016-07-25 21:00:00
"36104",NA,-73.7692,40.8794,0.09,2016-07-25 21:00:00
"36189",NA,-73.7862,40.9316,0.04,2016-07-25 21:00:00
"36547",NA,-74.2836,40.4504,0.19,2016-07-25 22:00:00
"36621",NA,-74.2582,40.483,0.27,2016-07-25 22:00:00
"36622",NA,-74.2154,40.4636,0.33,2016-07-25 22:00:00
"36694",NA,-74.2755,40.5349,0.35,2016-07-25 22:00:00
"36695","Staten Island",-74.2327,40.5155,0.34,2016-07-25 22:00:00
"36696","Staten Island",-74.1899,40.4961,0.34,2016-07-25 22:00:00
"36697",NA,-74.1472,40.4767,0.42,2016-07-25 22:00:00
"36698",NA,-74.1045,40.4573,0.26,2016-07-25 22:00:00
"36763",NA,-74.2929,40.5868,0.36,2016-07-25 22:00:00
"36764",NA,-74.25,40.5674,0.33,2016-07-25 22:00:00
"36765","Staten Island",-74.2072,40.548,0.3,2016-07-25 22:00:00
"36766","Staten Island",-74.1644,40.5286,0.36,2016-07-25 22:00:00
"36767","Staten Island",-74.1216,40.5092,0.18,2016-07-25 22:00:00
"36768",NA,-74.0789,40.4898,0.17,2016-07-25 22:00:00
"36769",NA,-74.0362,40.4703,0.12,2016-07-25 22:00:00
"36770",NA,-73.9936,40.4508,0.01,2016-07-25 22:00:00
"368321",NA,-74.2674,40.6193,0.52,2016-07-25 22:00:00
"368331",NA,-74.2245,40.6,0.33,2016-07-25 22:00:00
"368341","Staten Island",-74.1817,40.5806,0.37,2016-07-25 22:00:00
"368351","Staten Island",-74.1388,40.5611,0.43,2016-07-25 22:00:00
"36836","Staten Island",-74.0961,40.5417,0.32,2016-07-25 22:00:00
"36837",NA,-74.0533,40.5222,0.47,2016-07-25 22:00:00
"36838",NA,-74.0106,40.5028,0.24,2016-07-25 22:00:00
"36839",NA,-73.968,40.4833,0.07,2016-07-25 22:00:00
"36897",NA,-74.2848,40.6713,0.9,2016-07-25 22:00:00
"36898",NA,-74.2419,40.6519,0.91,2016-07-25 22:00:00
"36899","Staten Island",-74.199,40.6325,0.73,2016-07-25 22:00:00
"36900","Staten Island",-74.1561,40.6131,0.52,2016-07-25 22:00:00
"36901","Staten Island",-74.1133,40.5937,0.48,2016-07-25 22:00:00
"36902","Staten Island",-74.0705,40.5742,0.45,2016-07-25 22:00:00
"36903","Queens",-74.0277,40.5547,0.52,2016-07-25 22:00:00
"36904",NA,-73.985,40.5352,0.54,2016-07-25 22:00:00
"36905",NA,-73.9423,40.5157,0.54,2016-07-25 22:00:00
"36906",NA,-73.8996,40.4962,0.5,2016-07-25 22:00:00
"36907",NA,-73.857,40.4766,0.27,2016-07-25 22:00:00
"36962",NA,-74.2593,40.7039,0.93,2016-07-25 22:00:00
"369631",NA,-74.2163,40.6845,1.24,2016-07-25 22:00:00
"369641",NA,-74.1734,40.6651,1.49,2016-07-25 22:00:00
"369651",NA,-74.1305,40.6456,1.28,2016-07-25 22:00:00
"36966","Staten Island",-74.0876,40.6262,0.68,2016-07-25 22:00:00
"36967","Staten Island",-74.0448,40.6067,0.68,2016-07-25 22:00:00
"36968","Brooklyn",-74.002,40.5872,0.52,2016-07-25 22:00:00
"36969","Brooklyn",-73.9593,40.5677,0.8,2016-07-25 22:00:00
"36970","Queens",-73.9166,40.5481,0.86,2016-07-25 22:00:00
"36971",NA,-73.8739,40.5286,0.73,2016-07-25 22:00:00
"36972",NA,-73.8313,40.509,0.52,2016-07-25 22:00:00
"36973",NA,-73.7887,40.4894,0.36,2016-07-25 22:00:00
"37027",NA,-74.2767,40.7559,1.13,2016-07-25 22:00:00
"37028",NA,-74.2337,40.7365,0.99,2016-07-25 22:00:00
"37029",NA,-74.1907,40.7171,1.09,2016-07-25 22:00:00
"37030",NA,-74.1477,40.6976,1.55,2016-07-25 22:00:00
"37031",NA,-74.1048,40.6782,1.57,2016-07-25 22:00:00
"37032",NA,-74.062,40.6587,1.4,2016-07-25 22:00:00
"37033","Brooklyn",-74.0191,40.6392,0.77,2016-07-25 22:00:00
"37034","Brooklyn",-73.9763,40.6197,0.89,2016-07-25 22:00:00
"37035","Brooklyn",-73.9335,40.6001,0.89,2016-07-25 22:00:00
"37036","Brooklyn",-73.8908,40.5806,0.91,2016-07-25 22:00:00
"37037",NA,-73.8481,40.561,0.86,2016-07-25 22:00:00
"37038",NA,-73.8055,40.5414,0.8,2016-07-25 22:00:00
"37039",NA,-73.7629,40.5218,0.52,2016-07-25 22:00:00
"37091",NA,-74.2942,40.8079,1,2016-07-25 22:00:00
"37092",NA,-74.2511,40.7885,0.99,2016-07-25 22:00:00
"37093",NA,-74.2081,40.7691,1.08,2016-07-25 22:00:00
"37094",NA,-74.1651,40.7496,0.79,2016-07-25 22:00:00
"37095",NA,-74.1221,40.7302,1.1,2016-07-25 22:00:00
"37096",NA,-74.0791,40.7107,1.34,2016-07-25 22:00:00
"37097",NA,-74.0362,40.6912,1.14,2016-07-25 22:00:00
"370981","Brooklyn",-73.9934,40.6717,0.81,2016-07-25 22:00:00
"37099","Brooklyn",-73.9506,40.6521,0.6,2016-07-25 22:00:00
"37100","Brooklyn",-73.9078,40.6326,0.89,2016-07-25 22:00:00
"37101","Brooklyn",-73.865,40.613,1.02,2016-07-25 22:00:00
"37102","Queens",-73.8223,40.5934,0.93,2016-07-25 22:00:00
"37103",NA,-73.7797,40.5738,0.83,2016-07-25 22:00:00
"37162",NA,-74.2686,40.8405,0.48,2016-07-25 22:00:00
"37163",NA,-74.2255,40.8211,0.58,2016-07-25 22:00:00
"37164",NA,-74.1824,40.8017,0.64,2016-07-25 22:00:00
"37165",NA,-74.1394,40.7822,0.72,2016-07-25 22:00:00
"37166",NA,-74.0964,40.7627,0.89,2016-07-25 22:00:00
"37167",NA,-74.0534,40.7432,0.7,2016-07-25 22:00:00
"37168","Manhattan",-74.0105,40.7237,0.79,2016-07-25 22:00:00
"37169","Brooklyn",-73.9676,40.7042,0.95,2016-07-25 22:00:00
"37170","Brooklyn",-73.9248,40.6846,0.68,2016-07-25 22:00:00
"37171","Brooklyn",-73.882,40.665,0.5,2016-07-25 22:00:00
"37172","Queens",-73.8392,40.6454,0.69,2016-07-25 22:00:00
"37173","Queens",-73.7965,40.6258,0.73,2016-07-25 22:00:00
"37174","Queens",-73.7538,40.6062,0.65,2016-07-25 22:00:00
"37234",NA,-74.2861,40.8925,0.37,2016-07-25 22:00:00
"37235",NA,-74.2429,40.8731,0.42,2016-07-25 22:00:00
"37236",NA,-74.1998,40.8537,0.32,2016-07-25 22:00:00
"37237",NA,-74.1567,40.8342,0.3,2016-07-25 22:00:00
"37238",NA,-74.1136,40.8148,0.33,2016-07-25 22:00:00
"37239",NA,-74.0706,40.7953,0.48,2016-07-25 22:00:00
"37240",NA,-74.0277,40.7758,0.51,2016-07-25 22:00:00
"37241","Manhattan",-73.9847,40.7562,0.51,2016-07-25 22:00:00
"37242","Queens",-73.9418,40.7367,0.51,2016-07-25 22:00:00
"37243","Queens",-73.8989,40.7171,0.53,2016-07-25 22:00:00
"37244","Queens",-73.8561,40.6975,0.42,2016-07-25 22:00:00
"37245","Queens",-73.8133,40.6779,0.3,2016-07-25 22:00:00
"37246","Queens",-73.7706,40.6582,0.61,2016-07-25 22:00:00
"37307",NA,-74.2604,40.9252,0.22,2016-07-25 22:00:00
"37308",NA,-74.2172,40.9058,0.24,2016-07-25 22:00:00
"37309",NA,-74.1741,40.8863,0.18,2016-07-25 22:00:00
"37310",NA,-74.131,40.8668,0.15,2016-07-25 22:00:00
"37311",NA,-74.0879,40.8473,0.16,2016-07-25 22:00:00
"37312",NA,-74.0448,40.8278,0.16,2016-07-25 22:00:00
"37313",NA,-74.0018,40.8083,0.21,2016-07-25 22:00:00
"37314","Manhattan",-73.9589,40.7887,0.35,2016-07-25 22:00:00
"37315","Queens",-73.916,40.7692,0.33,2016-07-25 22:00:00
"37316","Queens",-73.8731,40.7496,0.35,2016-07-25 22:00:00
"37317","Queens",-73.8302,40.7299,0.3,2016-07-25 22:00:00
"37318","Queens",-73.7874,40.7103,0.23,2016-07-25 22:00:00
"37385",NA,-74.1915,40.9384,0.1,2016-07-25 22:00:00
"37386",NA,-74.1483,40.9189,0.09,2016-07-25 22:00:00
"37387",NA,-74.1052,40.8994,0.09,2016-07-25 22:00:00
"37388",NA,-74.0621,40.8799,0.08,2016-07-25 22:00:00
"37389",NA,-74.019,40.8604,0.08,2016-07-25 22:00:00
"37390",NA,-73.976,40.8408,0.12,2016-07-25 22:00:00
"37391","Manhattan",-73.933,40.8213,0.14,2016-07-25 22:00:00
"37392","Bronx",-73.8901,40.8017,0.18,2016-07-25 22:00:00
"37393","Queens",-73.8472,40.782,0.19,2016-07-25 22:00:00
"37394","Queens",-73.8043,40.7624,0.2,2016-07-25 22:00:00
"37395","Queens",-73.7615,40.7427,0.16,2016-07-25 22:00:00
"37467",NA,-74.0794,40.932,0.07,2016-07-25 22:00:00
"37468",NA,-74.0362,40.9125,0.07,2016-07-25 22:00:00
"37469",NA,-73.9932,40.8929,0.07,2016-07-25 22:00:00
"37470",NA,-73.9501,40.8734,0.09,2016-07-25 22:00:00
"37471","Bronx",-73.9071,40.8538,0.09,2016-07-25 22:00:00
"37472","Bronx",-73.8642,40.8341,0.09,2016-07-25 22:00:00
"37473","Bronx",-73.8212,40.8145,0.09,2016-07-25 22:00:00
"37474","Queens",-73.7783,40.7948,0.12,2016-07-25 22:00:00
"37549",NA,-74.0104,40.9451,0.06,2016-07-25 22:00:00
"37550",NA,-73.9673,40.9255,0.06,2016-07-25 22:00:00
"37551",NA,-73.9242,40.9059,0.06,2016-07-25 22:00:00
"37552","Bronx",-73.8812,40.8863,0.06,2016-07-25 22:00:00
"37553","Bronx",-73.8382,40.8666,0.06,2016-07-25 22:00:00
"37554","Bronx",-73.7953,40.847,0.05,2016-07-25 22:00:00
"37555",NA,-73.7523,40.8273,0.05,2016-07-25 22:00:00
"37635",NA,-73.8982,40.9384,0.05,2016-07-25 22:00:00
"37636",NA,-73.8552,40.9188,0.05,2016-07-25 22:00:00
"37637",NA,-73.8122,40.8991,0.05,2016-07-25 22:00:00
"37638",NA,-73.7692,40.8794,0.05,2016-07-25 22:00:00
"37721",NA,-73.7862,40.9316,0.04,2016-07-25 22:00:00
"35775",NA,-74.2836,40.4504,0.14,2016-07-25 23:00:00
"35834",NA,-74.2582,40.483,0.07,2016-07-25 23:00:00
"35835",NA,-74.2154,40.4636,0.16,2016-07-25 23:00:00
"35893",NA,-74.2755,40.5349,0.06,2016-07-25 23:00:00
"35894","Staten Island",-74.2327,40.5155,0.15,2016-07-25 23:00:00
"35895","Staten Island",-74.1899,40.4961,0.26,2016-07-25 23:00:00
"35896",NA,-74.1472,40.4767,0.21,2016-07-25 23:00:00
"35897",NA,-74.1045,40.4573,0.41,2016-07-25 23:00:00
"35951",NA,-74.2929,40.5868,0.05,2016-07-25 23:00:00
"35952",NA,-74.25,40.5674,0.08,2016-07-25 23:00:00
"35953","Staten Island",-74.2072,40.548,0.15,2016-07-25 23:00:00
"35954","Staten Island",-74.1644,40.5286,0.2,2016-07-25 23:00:00
"35955","Staten Island",-74.1216,40.5092,0.26,2016-07-25 23:00:00
"35956",NA,-74.0789,40.4898,0.44,2016-07-25 23:00:00
"35957",NA,-74.0362,40.4703,0.56,2016-07-25 23:00:00
"35958",NA,-73.9936,40.4508,0.54,2016-07-25 23:00:00
"36006",NA,-74.2674,40.6193,0.09,2016-07-25 23:00:00
"36007",NA,-74.2245,40.6,0.14,2016-07-25 23:00:00
"36008","Staten Island",-74.1817,40.5806,0.19,2016-07-25 23:00:00
"36009","Staten Island",-74.1388,40.5611,0.26,2016-07-25 23:00:00
"360101","Staten Island",-74.0961,40.5417,0.33,2016-07-25 23:00:00
"360111",NA,-74.0533,40.5222,0.36,2016-07-25 23:00:00
"360121",NA,-74.0106,40.5028,0.47,2016-07-25 23:00:00
"360131",NA,-73.968,40.4833,0.52,2016-07-25 23:00:00
"360141",NA,-73.9253,40.4637,0.47,2016-07-25 23:00:00
"36055",NA,-74.2848,40.6713,0.15,2016-07-25 23:00:00
"36056",NA,-74.2419,40.6519,0.16,2016-07-25 23:00:00
"36057","Staten Island",-74.199,40.6325,0.22,2016-07-25 23:00:00
"36058","Staten Island",-74.1561,40.6131,0.31,2016-07-25 23:00:00
"36059","Staten Island",-74.1133,40.5937,0.36,2016-07-25 23:00:00
"36060","Staten Island",-74.0705,40.5742,0.47,2016-07-25 23:00:00
"36061","Queens",-74.0277,40.5547,0.45,2016-07-25 23:00:00
"36062",NA,-73.985,40.5352,0.47,2016-07-25 23:00:00
"36063",NA,-73.9423,40.5157,0.61,2016-07-25 23:00:00
"36064",NA,-73.8996,40.4962,0.44,2016-07-25 23:00:00
"36065",NA,-73.857,40.4766,0.52,2016-07-25 23:00:00
"36107",NA,-74.2593,40.7039,0.22,2016-07-25 23:00:00
"36108",NA,-74.2163,40.6845,0.22,2016-07-25 23:00:00
"36109",NA,-74.1734,40.6651,0.26,2016-07-25 23:00:00
"36110",NA,-74.1305,40.6456,0.36,2016-07-25 23:00:00
"36111","Staten Island",-74.0876,40.6262,0.36,2016-07-25 23:00:00
"36112","Staten Island",-74.0448,40.6067,0.48,2016-07-25 23:00:00
"36113","Brooklyn",-74.002,40.5872,0.59,2016-07-25 23:00:00
"36114","Brooklyn",-73.9593,40.5677,0.57,2016-07-25 23:00:00
"36115","Queens",-73.9166,40.5481,0.77,2016-07-25 23:00:00
"36116",NA,-73.8739,40.5286,0.67,2016-07-25 23:00:00
"36117",NA,-73.8313,40.509,0.61,2016-07-25 23:00:00
"36118",NA,-73.7887,40.4894,0.65,2016-07-25 23:00:00
"36160",NA,-74.2767,40.7559,0.11,2016-07-25 23:00:00
"36161",NA,-74.2337,40.7365,0.19,2016-07-25 23:00:00
"36162",NA,-74.1907,40.7171,0.23,2016-07-25 23:00:00
"36163",NA,-74.1477,40.6976,0.27,2016-07-25 23:00:00
"36164",NA,-74.1048,40.6782,0.34,2016-07-25 23:00:00
"36165",NA,-74.062,40.6587,0.36,2016-07-25 23:00:00
"36166","Brooklyn",-74.0191,40.6392,0.38,2016-07-25 23:00:00
"36167","Brooklyn",-73.9763,40.6197,0.65,2016-07-25 23:00:00
"36168","Brooklyn",-73.9335,40.6001,0.61,2016-07-25 23:00:00
"36169","Brooklyn",-73.8908,40.5806,0.71,2016-07-25 23:00:00
"36170",NA,-73.8481,40.561,0.71,2016-07-25 23:00:00
"36171",NA,-73.8055,40.5414,0.64,2016-07-25 23:00:00
"36172",NA,-73.7629,40.5218,0.66,2016-07-25 23:00:00
"36215",NA,-74.2942,40.8079,0.04,2016-07-25 23:00:00
"36216",NA,-74.2511,40.7885,0.06,2016-07-25 23:00:00
"36217",NA,-74.2081,40.7691,0.14,2016-07-25 23:00:00
"36218",NA,-74.1651,40.7496,0.2,2016-07-25 23:00:00
"36219",NA,-74.1221,40.7302,0.27,2016-07-25 23:00:00
"36220",NA,-74.0791,40.7107,0.31,2016-07-25 23:00:00
"36221",NA,-74.0362,40.6912,0.35,2016-07-25 23:00:00
"36222","Brooklyn",-73.9934,40.6717,0.44,2016-07-25 23:00:00
"36223","Brooklyn",-73.9506,40.6521,0.5,2016-07-25 23:00:00
"36224","Brooklyn",-73.9078,40.6326,0.57,2016-07-25 23:00:00
"36225","Brooklyn",-73.865,40.613,0.63,2016-07-25 23:00:00
"36226","Queens",-73.8223,40.5934,0.7,2016-07-25 23:00:00
"36227",NA,-73.7797,40.5738,0.68,2016-07-25 23:00:00
"36272",NA,-74.2686,40.8405,0.05,2016-07-25 23:00:00
"36273",NA,-74.2255,40.8211,0.05,2016-07-25 23:00:00
"36274",NA,-74.1824,40.8017,0.07,2016-07-25 23:00:00
"36275",NA,-74.1394,40.7822,0.11,2016-07-25 23:00:00
"36276",NA,-74.0964,40.7627,0.21,2016-07-25 23:00:00
"36277",NA,-74.0534,40.7432,0.33,2016-07-25 23:00:00
"36278","Manhattan",-74.0105,40.7237,0.32,2016-07-25 23:00:00
"36279","Brooklyn",-73.9676,40.7042,0.39,2016-07-25 23:00:00
"36280","Brooklyn",-73.9248,40.6846,0.47,2016-07-25 23:00:00
"36281","Brooklyn",-73.882,40.665,0.51,2016-07-25 23:00:00
"36282","Queens",-73.8392,40.6454,0.7,2016-07-25 23:00:00
"36283","Queens",-73.7965,40.6258,0.75,2016-07-25 23:00:00
"36284","Queens",-73.7538,40.6062,0.85,2016-07-25 23:00:00
"36327",NA,-74.2861,40.8925,0.05,2016-07-25 23:00:00
"36328",NA,-74.2429,40.8731,0.07,2016-07-25 23:00:00
"36329",NA,-74.1998,40.8537,0.06,2016-07-25 23:00:00
"36330",NA,-74.1567,40.8342,0.06,2016-07-25 23:00:00
"36331",NA,-74.1136,40.8148,0.09,2016-07-25 23:00:00
"36332",NA,-74.0706,40.7953,0.11,2016-07-25 23:00:00
"36333",NA,-74.0277,40.7758,0.2,2016-07-25 23:00:00
"36334","Manhattan",-73.9847,40.7562,0.31,2016-07-25 23:00:00
"36335","Queens",-73.9418,40.7367,0.35,2016-07-25 23:00:00
"36336","Queens",-73.8989,40.7171,0.48,2016-07-25 23:00:00
